Year,Car Make and Model,Retail Price,Highway MPG,Body Style,Base Curb Weight (lbs),Parking Aid,Back-Up Camera,Stability Control
2008,"2008 Ford F-150 Specs: 2WD SuperCab 145"" XL",23995.0,19.0,Truck,,No,No,No
2008,"2008 Ford F-150 Specs: 2WD SuperCab 145"" STX",25735.0,19.0,Truck,,No,No,No
2008,"2008 Ford F-150 Specs: 2WD SuperCab 145"" Lariat",30755.0,17.0,Truck,,No,No,No
2008,"2008 Ford F-150 Specs: 2WD SuperCab 145"" FX2",29560.0,19.0,Truck,,No,No,No
2008,"2008 Ford F-150 Specs: 2WD SuperCab 145"" 60th Anniversary",30550.0,19.0,Truck,,No,No,No
2008,"2008 Ford F-150 Specs: 2WD SuperCab 133"" XLT",27855.0,19.0,Truck,,No,No,No
2008,"2008 Ford F-150 Specs: 2WD SuperCab 133"" STX",25435.0,19.0,Truck,,No,No,No
2008,"2008 Ford F-150 Specs: 2WD SuperCab 133"" Lariat",30455.0,17.0,Truck,,No,No,No
2008,"2008 Ford F-150 Specs: 2WD SuperCab 133"" FX2",29260.0,19.0,Truck,,No,No,No
2008,"2008 Ford F-150 Specs: 2WD Reg Cab Flareside 126"" XLT",25755.0,19.0,Truck,,No,No,No
2008,"2008 Ford F-150 Specs: 2WD Reg Cab Flareside 126"" STX",23335.0,19.0,Truck,,No,No,No
2008,"2008 Ford F-150 Specs: 2WD Reg Cab Flareside 126"" FX2",26510.0,19.0,Truck,,No,No,No
2008,"2008 Ford F-150 Specs: 2WD Reg Cab 145"" XLT",24210.0,20.0,Truck,,No,No,No
2008,"2008 Ford F-150 Specs: 2WD Reg Cab 145"" XL",18200.0,20.0,Truck,,No,No,No
2008,"2008 Ford F-150 Specs: 2WD Reg Cab 145"" FX2",24965.0,19.0,Truck,,No,No,No
2008,"2008 Ford F-150 Specs: 2WD Reg Cab 126"" XLT",23910.0,20.0,Truck,,No,No,No
2008,"2008 Ford F-150 Specs: 2WD Reg Cab 126"" XL",17900.0,20.0,Truck,,No,No,No
2008,"2008 Ford F-150 Specs: 2WD Reg Cab 126"" STX",21490.0,20.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD Reg Cab 126"" STX",20980.0,21.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: AWD SuperCrew 139"" Harley-Davidson",39285.0,18.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD SuperCrew Flareside 150"" XLT",33675.0,19.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD SuperCrew Flareside 150"" FX4",35375.0,18.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD SuperCrew 150"" XLT",32925.0,19.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD SuperCrew 150"" Lariat",35525.0,18.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD SuperCrew 150"" King Ranch",38725.0,18.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD SuperCrew 150"" FX4",34625.0,18.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD SuperCrew 139"" XLT",32625.0,19.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD SuperCrew 139"" Lariat",35225.0,18.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD SuperCrew 139"" King Ranch",38425.0,18.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD SuperCrew 139"" FX4",34325.0,18.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD Supercab Flareside 145"" XLT",31275.0,19.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD Supercab Flareside 145"" STX",28975.0,19.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD Supercab Flareside 145"" FX4",32975.0,18.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD Supercab 163"" XLT",30825.0,18.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD Supercab 163"" XL",26670.0,18.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD Supercab 145"" XLT",30525.0,19.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD Supercab 145"" XL",26370.0,19.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD Supercab 145"" STX",28225.0,19.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD Supercab 145"" Lariat",33125.0,18.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD Supercab 145"" FX4",32225.0,18.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD Supercab 133"" XLT",30225.0,19.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD Supercab 133"" STX",27925.0,19.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD Supercab 133"" Lariat",32825.0,18.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD Supercab 133"" FX4",31925.0,18.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD Reg Cab Flareside 126"" XLT",28875.0,19.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD Reg Cab Flareside 126"" STX",26575.0,19.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD Reg Cab Flareside 126"" FX4",30575.0,18.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD Reg Cab 145"" XLT",28425.0,19.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD Reg Cab 145"" XL",23420.0,19.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD Reg Cab 126"" XLT",28125.0,19.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD Reg Cab 126"" XL",23120.0,19.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD Reg Cab 126"" STX",25825.0,19.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 4WD Reg Cab 126"" FX4",29825.0,18.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD SuperCrew Flareside 150"" XLT",30675.0,20.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD SuperCrew 150"" XLT",29925.0,20.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD SuperCrew 150"" Lariat",32525.0,19.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD SuperCrew 150"" King Ranch",35725.0,19.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD SuperCrew 150"" FX2",31330.0,20.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD SuperCrew 139"" XLT",29625.0,20.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD SuperCrew 139"" Lariat",32225.0,19.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD SuperCrew 139"" King Ranch",35425.0,19.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD SuperCrew 139"" Harley-Davidson",36285.0,19.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD SuperCrew 139"" FX2",31030.0,20.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD Supercab Flareside 145"" XLT",28275.0,20.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD Supercab Flareside 145"" STX",25975.0,20.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD Supercab 163"" XLT",27825.0,19.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD Supercab 163"" XL",23670.0,19.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD Supercab 145"" XLT",27525.0,20.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD Supercab 145"" XL",23370.0,20.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD Supercab 145"" STX",25225.0,20.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD Supercab 145"" Lariat",30125.0,19.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD Supercab 145"" FX2",28930.0,20.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD Supercab 133"" XLT",27225.0,20.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD Supercab 133"" STX",24925.0,20.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD Supercab 133"" Lariat",29825.0,19.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD Supercab 133"" FX2",28630.0,20.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD Reg Cab Flareside 126"" XLT",25125.0,20.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD Reg Cab Flareside 126"" STX",22825.0,20.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD Reg Cab 145"" XLT",23580.0,21.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD Reg Cab 145"" XL",18575.0,21.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD Reg Cab 126"" XLT",23280.0,21.0,Truck,,No,No,No
2007,"2007 Ford F-150 Specs: 2WD Reg Cab 126"" XL",18275.0,21.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Reg Cab 126"" FX4 4WD",31145.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: SuperCrew Flareside 150"" XLT",31290.0,19.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: SuperCrew Flareside 150"" XLT 4WD",34455.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: SuperCrew Flareside 150"" FX4 4WD",36765.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: SuperCrew 150"" XLT",30460.0,19.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: SuperCrew 150"" Lariat",33440.0,19.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: SuperCrew 150"" King Ranch",36605.0,19.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: SuperCrew 150"" XLT 4WD",33625.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: SuperCrew 150"" Lariat 4WD",36890.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: SuperCrew 150"" King Ranch 4WD",40055.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: SuperCrew 150"" FX4 4WD",35935.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: SuperCrew 139"" XLT",30160.0,19.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: SuperCrew 139"" Lariat",33140.0,19.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: SuperCrew 139"" King Ranch",36305.0,19.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: SuperCrew 139"" XLT 4WD",33325.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: SuperCrew 139"" Lariat 4WD",36590.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: SuperCrew 139"" King Ranch 4WD",39755.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: SuperCrew 139"" FX4 4WD",35635.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab Flareside 145"" XLT",29030.0,19.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab Flareside 145"" STX",26585.0,19.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab Flareside 145"" XLT 4WD",32040.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab Flareside 145"" STX 4WD",29680.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab Flareside 145"" FX4 4WD",34505.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab 163"" XLT",28460.0,19.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab 163"" XL",24405.0,19.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab 163"" XLT 4WD",31475.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab 163"" XL 4WD",27430.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab 145"" XLT",28165.0,19.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab 145"" XL",24110.0,19.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab 145"" STX",25725.0,19.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab 145"" Lariat",30775.0,19.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab 145"" Harley-Davidson",34770.0,19.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab 145"" XLT 4WD",31175.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab 145"" XL 4WD",27135.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab 145"" STX 4WD",28820.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab 145"" Lariat 4WD",34070.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab 145"" Harley-Davidson 4WD",38285.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab 145"" FX4 4WD",33645.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab 133"" XLT",27860.0,19.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab 133"" STX",25425.0,19.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab 133"" Lariat",30475.0,19.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab 133"" XLT 4WD",30870.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab 133"" STX 4WD",28520.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab 133"" Lariat 4WD",33770.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Supercab 133"" FX4 4WD",33340.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Reg Cab Flareside 126"" XLT",25375.0,20.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Reg Cab Flareside 126"" STX",23135.0,20.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Reg Cab Flareside 126"" XLT 4WD",29540.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Reg Cab Flareside 126"" STX 4WD",27300.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Reg Cab Flareside 126"" FX4 4WD",32005.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Reg Cab 145"" XLT",23765.0,20.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Reg Cab 145"" XL",19225.0,20.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Reg Cab 145"" XLT 4WD",28975.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Reg Cab 145"" XL 4WD",24315.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Reg Cab 126"" XLT",23470.0,20.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Reg Cab 126"" XL",18930.0,20.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Reg Cab 126"" STX",21230.0,20.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Reg Cab 126"" XLT 4WD",28675.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Reg Cab 126"" XL 4WD",24020.0,18.0,Truck,,No,No,No
2006,"2006 Ford F-150 Specs: Reg Cab 126"" STX 4WD",26440.0,18.0,Truck,,No,No,No
2005,"2005 Ford F-150 Specs: Reg Cab 126"" FX4 4WD",31105.0,18.0,Truck,,No,No,No
2005,"2005 Ford F-150 Specs: SuperCrew 139"" XLT",30375.0,19.0,Truck,,No,No,No
2005,"2005 Ford F-150 Specs: SuperCrew 139"" Lariat",33440.0,19.0,Truck,,No,No,No
2005,"2005 Ford F-150 Specs: SuperCrew 139"" King Ranch",36590.0,19.0,Truck,,No,No,No
2005,"2005 Ford F-150 Specs: SuperCrew 139"" XLT 4WD",33560.0,18.0,Truck,,No,No,No
2005,"2005 Ford F-150 Specs: SuperCrew 139"" Lariat 4WD",36940.0,18.0,Truck,,No,No,No
2005,"2005 Ford F-150 Specs: SuperCrew 139"" King Ranch 4WD",40090.0,18.0,Truck,,No,No,No
2005,"2005 Ford F-150 Specs: SuperCrew 139"" FX4 4WD",35655.0,18.0,Truck,,No,No,No
2005,"2005 Ford F-150 Specs: Supercab Flareside 145"" XLT",29205.0,19.0,Truck,,No,No,No
2005,"2005 Ford F-150 Specs: Supercab Flareside 145"" STX",26720.0,19.0,Truck,,No,No,No
2005,"2005 Ford F-150 Specs: Supercab Flareside 145"" XLT 4WD",32235.0,18.0,Truck,,No,No,No
2005,"2005 Ford F-150 Specs: Supercab Flareside 145"" STX 4WD",29875.0,18.0,Truck,,No,No,No
2005,"2005 Ford F-150 Specs: Supercab Flareside 145"" FX4 4WD",34485.0,18.0,Truck,,No,No,No
2005,"2005 Ford F-150 Specs: Supercab 163"" XLT",28655.0,19.0,Truck,,No,No,No
2005,"2005 Ford F-150 Specs: Supercab 163"" XL",25510.0,19.0,Truck,,No,No,No
2005,"2005 Ford F-150 Specs: Supercab 163"" XLT 4WD",31685.0,18.0,Truck,,No,No,No
2005,"2005 Ford F-150 Specs: Supercab 163"" XL 4WD",28665.0,18.0,Truck,,No,No,No
2005,"2005 Ford F-150 Specs: Supercab 145"" XLT",28350.0,19.0,Truck,,No,No,No
2005,"2005 Ford F-150 Specs: Supercab 145"" XL",25210.0,19.0,Truck,,No,No,No
